county,needs_review,vendor_name,instructor_names,email,phone,website_url,booking_capability,city,state,address,price_16hr_full,price_8hr_renewal,price_add_a_gun,vendor_description,crawl_status,enrichment_confidence,confidence_notes,logo_path,instructor_image_paths,training_image_paths,enriched_at,google_place_id,google_reviews_url,match_confidence,match_reason,raw_candidate_place_ids,error_message
tehama,,Straightline Defense LLC,Marshall Jones III,straightlinedefense209@gmail.com,209-252-5396,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|state_match|score=-3|margin=999|source=find_place,ChIJxTVY6nQp3YARrPdOSJQjAKM,
tehama,,Vandagriff Consulting,Erik Vandagriff,erikvandagriff@gmail.com,530-320-8858,,,Foresthill,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
tehama,,Zombie Arms & Ammuntion,Edward Adams; Erika Patterson; Sean Patterson,spatterson@zombiearmsandammo.com,530-921-1486,https://zombiearmsandammo.com,direct_booking,Palo Cedro,CA,,,,,"Zombie Arms & Ammunition is a veteran owned and operated company that provides firearms training and CCW courses in Northern California. They offer Two Day Initial and One Day Renewal CCW courses taught by NRA and POST Certified CA DOJ Instructors, including classes taught by an onsite female instructor. Their classes meet requirements for Siskiyou, Shasta, Trinity and Tehama counties and include lunch and refreshments.",success,low,"Found clear vendor description and confirmed they offer 2-day initial and 1-day renewal courses with specific county coverage, but no pricing information or specific address found. Has 'Book Now' link suggesting direct booking capability.",tehama/zombiearmsandammo-com/logo.png,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
trinity,,Morgan Dant,Morgan Dant,,530-790-5187,https://www.crossedstarfirearms.com/,inquiry_only,,CA,,300,175,,"Morgan Dant operates as an NRA, DOJ, and Range Safety Officer certified instructor through Crossed Star Firearms, serving Trinity County and fourteen additional Northern California counties from Butte to Yolo. Based in Northern California, Dant conducts classes at an outdoor private range with monitored student-teacher ratios to ensure quality instruction. The company offers 16-hour initial CCW courses priced at $300 and 8-hour renewal courses at $175, along with multi-state CCW options and non-resident California CCW instruction. Beyond standard concealed carry training, Crossed Star Firearms provides specialized programming including ladies-only pistol instruction, situational awareness courses designed for real estate professionals, and introduction classes covering pistols, rifles, and shotguns. Dant's curriculum addresses shooting fundamentals, malfunction remediation, defensive encounter management, ammunition knowledge, and the aftermath of defensive situations. Classes are approved by issuing agencies in Butte, Contra Costa, Glenn, Lassen, Modoc, Nevada, Placer, Plumas, Sacramento, San Benito, Sutter, Tehama, Trinity, Yolo, and Yuba counties. Student testimonials highlight Dant's approachable instruction style and the difficulty of finding female firearms instructors in the region.",success,medium,"Clear pricing found for 16hr initial ($300) and 8hr renewal ($175), but no specific address found and booking appears to be inquiry-only through 'Register for a Class' links; description_regenerated_2026-07; facts: Instructor name is Morgan Dant operating through Crossed Star Firearms; NRA, DOJ, and Range Safety Officer certified; Serves Trinity County plus fourteen other Northern California counties; 16-hour initial CCW priced at $300; 8-hour renewal CCW priced at $175; Conducts classes at outdoor private range; Monitors student-teacher ratios; Offers multi-state CCW and non-resident California CCW courses",trinity/crossedstarfirearms-com/logo.png,trinity/crossedstarfirearms-com/instructor_1.png|trinity/crossedstarfirearms-com/instructor_2.png,,2026-07-01T23:16:32+00:00,,,none,weak_name_overlap|state_match|score=12|margin=0|source=find_place,"ChIJtZ_DoOJy3IARFXFAqNBELgU,ChIJqapr1eC43IARDOUFLyB3OLw,ChIJWeQw9fno3IARaiVAVnM1Fc8,ChIJ2V2xNuJz3IARMvvTQiST7TI,ChIJVykqmVbX3IARixYE3-WCKVk",
trinity,,Distinguished Firearms Instructions,Rick Deruyter,,530-524-7594,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
trinity,,Olde West Gun & Loan,Chris Haggerty,,530-243-8334,https://oldewestgunandloan.com/,,,CA,,,,,,success,low,"Only business name provided, no website content or details available to extract any structured data",,,,2026-04-14T20:40:57+00:00,ChIJQaLlhzDt0lQRsG3-iUXRIRo,https://search.google.com/local/reviews?placeid=ChIJQaLlhzDt0lQRsG3-iUXRIRo,high,exact_phone_match|website_domain_match|moderate_name_similarity|state_match|score=92|margin=999|source=find_place,ChIJQaLlhzDt0lQRsG3-iUXRIRo,
trinity,,Front Sight,John Scott Hoerner,,702-837-7433,https://www.frontsight.com,,,CA,,,,,,success,low,"This appears to be a gambling website about 'Chicken Road' casino games, not a firearms training vendor. No CCW training information found.",trinity/frontsight-com/logo.jpg,,trinity/frontsight-com/training_1.png,2026-04-14T20:40:57+00:00,,,none,website_domain_conflict|name_mismatch|state_match|score=-17|margin=999|source=find_place,ChIJbekgUj81w4ARy-28fUvPVLo,
trinity,,Mountain Tactical Training,John Laws,,530-510-7118,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,medium,exact_phone_match|strong_name_similarity|state_match|score=76|margin=999|source=find_place,ChIJcfo_9pFg0lQR0_tbL5AFTYY,
trinity,,Mike Lee Solution,Mike Lee,,707-834-5602,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,weak_name_overlap|state_match|score=12|margin=15|source=find_place,"ChIJuSHe10rsj4ARvpb0KBTv2MM,ChIJ2bZ-UTB-24ARMa-3tPTrXr0,ChIJV57VaQF_j4ARmIyAxyl3W6M,ChIJvyu7hkR53IARHMlKK8E5NdE,ChIJIfap9JWPj4ARawL6_KRrFHM",
trinity,,Northern Fire Arms Instruction,Ted Lidie,,530-776-4855,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|state_match|score=-3|margin=999|source=find_place,ChIJPxg-Prrs0lQR33I_XI74Apw,
trinity,,Jon Ludwick,Jon Ludwick,,985-634-0296,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|state_match|score=-3|margin=999|source=find_place,ChIJG1uXAtpU2YAR09Nygyktktc,
trinity,,Rangemaster Certified Instructor,Evan MacIvor,,530-859-3491,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,name_mismatch|state_match|score=-9|margin=0|source=find_place,"ChIJdSVvK2hx3IARGkh4aW0DGTY,ChIJgzHmJCVw3IAROIcGdRfjSlY,ChIJZwoKrKt_3IARqFUeA6SDY8k,ChIJIcM_joO16YAR93J4gCHlXcY,ChIJQbgquLL_24ARTNJfpiC8hiY",
trinity,,Middleton Firearms Training,Dominick Middelton,,530-744-4511,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|state_match|score=-3|margin=6|source=find_place,"ChIJdSVvK2hx3IARGkh4aW0DGTY,ChIJgzHmJCVw3IAROIcGdRfjSlY,ChIJObnpjC913IARyqmPJqfWm8U,ChIJlU98_Stw3IARk4WbepJgcvM,ChIJR_ykjSlz3IARDpQi2BrHwOk",
trinity,,FRANK MOORE and CAROL MINOR,Frank Moore; Carol Minor,,530-628-4523,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,weak_name_overlap|state_match|score=12|margin=15|source=find_place,"ChIJkYbnH4qAhYARd3JjaePOIc4,ChIJezaQTFJ0-4gR5OAmQlMJq08,ChIJM1Gw954I3IAREiLAC3d1Lf8,ChIJMyulw1J03IARQxNZPTbJ9uM",
trinity,,Firearms Academy of Redding,Joel Northrup,,530-945-8925,https://www.reddingfirearms.com/,direct_booking,,CA,,295,164,,"Firearms Academy of Redding has been providing firearms training, self defense and CCW instruction to Redding, Shasta County and Northern California for over 30 years. The owner and instructor, Joel Northrup, is a POST certified firearms instructor who meets DOJ certification requirements and is approved by the Shasta County Sheriff's Office. They offer initial and renewal CCW classes that meet the new DOJ training standards, along with advanced defensive pistol training and non-resident CCW training for Florida, Arizona and other states.",success,medium,"Clear pricing for full 16hr course and 8hr renewal, direct booking available via 'Register Now' links, but no specific address found and no separate day pricing breakdown",trinity/reddingfirearms-com/logo.png,trinity/reddingfirearms-com/instructor_1.jpg|trinity/reddingfirearms-com/instructor_2.jpg,trinity/reddingfirearms-com/training_1.jpg|trinity/reddingfirearms-com/training_2.jpg|trinity/reddingfirearms-com/training_3.jpg,2026-04-14T20:40:57+00:00,,,medium,exact_phone_match|website_domain_match|name_mismatch|state_match|score=61|margin=70|source=find_place,"ChIJPxg-Prrs0lQR33I_XI74Apw,ChIJ31nYlOHs0lQRVnLlONskyXI,ChIJm0SBptTt0lQRU87b7tdHUAo,ChIJCXXJXV-N0lQRBeyymCt8q2c,ChIJNdnHNKTB0lQR3iwnICqvm5k",
trinity,,Shasta Lake Firearms Instruction,David Thompson,,530-275-3133,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,weak_name_overlap|state_match|score=12|margin=15|source=find_place,"ChIJPxg-Prrs0lQR33I_XI74Apw,ChIJ40dN2ob1zVQRJfssoUASfzo,ChIJ97lIit_R3IARyBheLL8ectQ,ChIJ31nYlOHs0lQRVnLlONskyXI,ChIJSUv7DsjPwoARfl8hxRUCjT4",
trinity,,Zombie Arms and Ammunition,Sean Patterson,,530-510-9170,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
trinity,,Gary Pickle,Gary Pickle,,530-917-1971,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|state_match|score=-3|margin=32|source=find_place,"ChIJn4FgX2kyw4kRZz8frBF20cE,ChIJ1WdswvDg3IARFi4KR0GpSt8",
trinity,,Marshall Jones III,Marshall Jones III,,209-252-5396,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|state_match|score=-3|margin=999|source=find_place,ChIJ92Fz1Jh23IARmvs5or7tajk,
trinity,,State of Jefferson Firearms Training,,,530-227-9224,https://packyourpistol.com/,direct_booking,Red Bluff,CA,"26950 Manton Rd., Red Bluff, CA",295,150,,"Frank Caltabiano operates State of Jefferson Firearms Training from Red Bluff, serving Glenn, Siskiyou, Tehama, Trinity, Lassen, and Shasta counties across northern California. Caltabiano holds California CCW instructor certification #207 and has been teaching firearms safety classes since the late 1980s, with the business established circa 1995. He maintains NRA certifications as a Pistol Instructor, Personal Protection Instructor, and Chief Range Safety Officer, and currently serves as Vice President of the Tehama Shooters Association. The company recently added certification to teach in Lassen County and now offers non-resident California CCW permit classes for out-of-state applicants seeking California credentials. Classes take place at 26950 Manton Road in Red Bluff, where the facility combines classroom instruction with private range access. Initial 16-hour courses cost $295 and typically span two days, while 8-hour renewal courses run $150 and usually complete in a single day session starting at 7:45 AM. Both formats cover firearms law, use of deadly force, and range qualification with all firearms intended for the permit. Students provide their own ammunition—minimum 50 rounds for primary firearms in initial courses, 20 rounds per gun for renewals—along with eye and ear protection. Caltabiano also holds law enforcement instructor certification and competes in pistol and rifle disciplines, bringing active shooting experience to the curriculum.",success,high,"Clear pricing and booking found, detailed course descriptions available, specific address provided for range location; description_regenerated_2026-07; facts: Instructor Frank Caltabiano owns and operates the business; Located at 26950 Manton Rd., Red Bluff; Serves Glenn, Siskiyou, Tehama, Trinity, Lassen, and Shasta counties; California CCW instructor #207; Teaching since late 1980s; Established circa 1995; NRA Pistol Instructor, Personal Protection Instructor, Chief Range Safety Officer; Vice President of Tehama Shooters Association",trinity/packyourpistol-com/logo.jpg,,,2026-07-01T23:16:32+00:00,,,none,phone_conflict|website_domain_conflict|name_mismatch|city_match|state_match|address_proximity_strong|score=-10|margin=6|source=find_place,"ChIJGfYGDgC10lQRl6zOcC7lEAk,ChIJDTaWIbyDgoARIuBwQcPiXQY",
trinity,,Bigfoot Firearms Training Academy,Aaron Ostrom; Cole Greene; Roy Williams,info@bigfootaa.com,844-926-6566,https://www.bigfootfirearmstraining.com,inquiry_only,Eureka,CA,"1535 6th Street, Eureka, CA 95501",,,,"Bigfoot Firearms Training Academy is the largest civilian firearms training facility in the region with over 10 years of experience, training up to 1,000 civilians annually. They offer CCW classes for both first-time applicants and renewals, along with a wide range of skill-building courses including handgun, AR-15, and shotgun training. The academy prides itself on an intimidation-free teaching approach tailored to building confidence for students of all skill levels.",success,low,No specific pricing information found for CCW courses. Website mentions CCW classes for both initial and renewal but provides no cost details. Contact information available but no direct booking system visible.,,,,2026-04-13T04:37:12+00:00,ChIJUR6e96BX0VQR5wdkj8yBp2Q,https://search.google.com/local/reviews?placeid=ChIJUR6e96BX0VQR5wdkj8yBp2Q,high,exact_phone_match|website_domain_match|moderate_name_similarity|city_mismatch|state_match|score=85|margin=14|source=find_place,"ChIJoTJB3tRxGEMRRj96KQrLJJA,ChIJUR6e96BX0VQR5wdkj8yBp2Q",
trinity,,Michael C. Johnson,Michael C. Johnson,,707-496-1800,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,moderate_name_similarity|state_match|score=22|margin=10|source=find_place,"ChIJ43F-MECv3IARHJnRFswHrpg,ChIJtVBssQHHmoARtOuH2Yo8Tp4,ChIJq1pNTz-QwoARaZPjIS5dodQ,ChIJAe0ou8pAjoARvzQ82ohBGxI,ChIJZUYp1FhV2YARZ07FbIIgc20",
tulare,,Central Valley CCW,Vance Wedeking,centralvalleyccw@gmail.com,559-457-9335,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
tulare,,SAFE Concealed Weapon Classes,Duke Hettick; Tim Connors,dukehettick@sbcglobal.net,559-619-7319,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,name_mismatch|state_match|score=-9|margin=0|source=find_place,"ChIJdSVvK2hx3IARGkh4aW0DGTY,ChIJgzHmJCVw3IAROIcGdRfjSlY,ChIJZwoKrKt_3IARqFUeA6SDY8k,ChIJ21-8QsmF24ARA4GMNTKWhug,ChIJRSbjQRT13IARFrNOKaBx_80",
tulare,,TK Firearms CCW Training,Jonathon Thorpe; Ron Koetsier,tkfirearms@ymail.com,559-901-6455,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,weak_name_overlap|state_match|score=12|margin=0|source=find_place,"ChIJdSVvK2hx3IARGkh4aW0DGTY,ChIJZwoKrKt_3IARqFUeA6SDY8k,ChIJgzHmJCVw3IAROIcGdRfjSlY,ChIJ82UCRZ0n3YARzfgyiWc0WBg,ChIJObnpjC913IARyqmPJqfWm8U",
tulare,,Practical Training Solutions,Jeremy McMillan,Practicaltrainingsolutions@proton.me,559-483-8825,https://practicaltrainingsolutionsllc.com,direct_booking,,CA,,200,130,,"Jeremy McMillan founded Practical Training Solutions to provide firearms instruction across Kings and Tulare Counties with a straightforward mission: equip civilians with practical defensive skills. The company charges $200 for 16-hour initial CCW courses and $130 for 8-hour renewals, offering direct online booking through its e-commerce platform. McMillan designed custom challenge coins featuring the company logo within crosshairs and the motto ""Training That Matters"" on the obverse, while the reverse displays a skull wearing night vision and helmet alongside rifle imagery and the phrase ""Become The Scary Thing In The Dark""—a Bobby Rader quote reflecting the defensive mindset taught in classes. The first fifty students attending initial or renewal courses receive one of these coins free. Practical Training Solutions maintains a documented service footprint in Tulare, Kern, Kings, and Fresno Counties, conducting courses in Porterville and other regional locations. The instructor operates with a clear emphasis on civilian self-defense readiness rather than competitive shooting or tactical fantasy scenarios. Students can purchase gift cards starting at $130, reserve class spots through the website calendar system, and access a frequently asked questions section addressing common CCW permit concerns. McMillan's approach centers on functional skill development—his coin's design and company branding consistently reference real-world defensive applications rather than recreational shooting culture.",success,medium,"Clear pricing for initial ($200) and renewal ($130) courses visible, with direct booking capability. However, no specific address found beyond mention of Porterville classes, and unclear if initial course is truly 16 hours or follows different structure.; description_regenerated_2026-07; facts: Instructor name: Jeremy McMillan; Counties served: Kings, Tulare (also mentions Tulare, Kern, Kings, Fresno); Price for 16-hour initial CCW: $200; Price for 8-hour renewal: $130; Direct online booking capability via e-commerce platform; Custom challenge coins designed by Jeremy; Coin front: Practical Training Solutions logo in crosshairs, motto 'Training That Matters'; Coin back: skull with NODS, ballistic helmet, rifle, US and Irish flags, quote 'Become The Scary Thing In The Dark' by Bobby Rader",tulare/practicaltrainingsolutionsllc-com/logo.jpg,,tulare/practicaltrainingsolutionsllc-com/training_1.webp|tulare/practicaltrainingsolutionsllc-com/training_2.jpg|tulare/practicaltrainingsolutionsllc-com/training_3.jpg,2026-07-01T23:16:32+00:00,,,none,phone_conflict|website_domain_conflict|moderate_name_similarity|state_match|score=-1|margin=999|source=find_place,ChIJYwTbrd9z3IARtJBNeLOP-Ik,
tulare,,Polar Bear Firearms & Training,Thomas K Cribbs,tkcribbs@att.net,559-333-0905,,,Lindsay,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,ChIJ9xsF5Je16oARBBwqqupLSbk,https://search.google.com/local/reviews?placeid=ChIJ9xsF5Je16oARBBwqqupLSbk,high,exact_phone_match|strong_name_similarity|city_match|state_match|score=86|margin=999|source=find_place,ChIJ9xsF5Je16oARBBwqqupLSbk,
tulare,,Galardo Firearms Training,Jesus Galardo,gallardo1636@gmail.com,559-788-7265,https://www.gfirearmstraining.com,inquiry_only,,CA,,,,,"Jesus and Adolfo Galardo operate Gallardo Firearms Training as a veteran-owned family enterprise founded in August 2013 in Porterville. The brothers bring complementary military backgrounds—Jesus from Army Infantry and Adolfo from the Marine Corps as an infantryman—along with subsequent careers in law enforcement that began in 2015 and 2018 respectively. Both instructors teach CCW initial and renewal courses for Tulare County and Kings County, plus advanced offerings including Low-Light Handgun, Dynamic Handgun Fundamentals, Carbine/Pistol 2 Gun Fundamentals, and Intro to Competition Shooting. The family tradition traces to marksmanship fundamentals learned from their father. Classes meet at Hillside Community Church in Porterville, while competition events utilize Gallardo Farms. Their mission statement emphasizes Knowledge, Skills, and Attitude in responsible gun use and ownership. The GFT logo features six stars representing the four Galardo brothers and their parents, crossed rifles with barbed wire symbolizing Combat Arms service, and Army Infantry Blue coloring that doubles as a nod to law enforcement. Customer reviews consistently mention the no-nonsense approach, informative content, and willingness to work with scheduling needs. Both brothers actively compete and maintain firearms instructor and range safety officer certifications. The operation provides loaner pistols, rifles, and shotguns across all calibers for students without personal firearms.",success,low,"No pricing information found on website. Shows upcoming classes but no booking mechanism visible. Address shows 'Porterville, CA' but no specific street address. Course offerings are clear but lack pricing details.; description_regenerated_2026-07; facts: Founded by Jesus Galardo in August 2013; Adolfo Galardo joined in 2015 when Jesus entered law enforcement; Jesus has Army Infantry background, Adolfo is former Marine infantryman; Both brothers entered law enforcement careers (Jesus 2015, Adolfo 2018); Serves Tulare County and Kings County for CCW; Located in Porterville; Classes held at Hillside Community Church; Competition events at Gallardo Farms",,,tulare/gfirearmstraining-com/training_2.jpg|tulare/gfirearmstraining-com/training_3.jpg,2026-07-01T23:16:32+00:00,ChIJt5T2X7-96oAR2MKUMRMYpYM,https://search.google.com/local/reviews?placeid=ChIJt5T2X7-96oAR2MKUMRMYpYM,high,exact_phone_match|website_domain_match|moderate_name_similarity|state_match|score=92|margin=999|source=find_place,ChIJt5T2X7-96oAR2MKUMRMYpYM,
tulare,,Firearm and Personal Security Consultants LLC,Richard Mendoza,,559-310-0090,https://fpsc-llc.square.site/,,,CA,,,,,,success,,,,,,2026-04-14T20:40:57+00:00,,,none,no_candidates,,ZERO_RESULTS
tulare,,Triple Threat Solutions,Roosevelt Scott,,661-204-0925,https://www.triplethreatsolutions.net,inquiry_only,Bakersfield,CA,"4630 Easton Drive, Unit 3, Bakersfield, CA 93309",,,,"Triple Threat Solutions is a veteran-owned and operated training company that provides CCW training courses including initial and renewal certifications, as well as advanced CCW courses. They offer training to law enforcement officers and military members, featuring a state-of-the-art virtual shooting range and courses designed around real-world scenarios. The company provides discounts for law enforcement, military veterans, and emergency first responders.",success,low,No pricing information found on website. Only contact phone number available for inquiries. Good vendor description available but missing key pricing and booking details.,tulare/triplethreatsolutions-net/logo.jpg,,,2026-04-13T04:37:12+00:00,ChIJhY6mUC5p6oARGdktWEoT1tU,https://search.google.com/local/reviews?placeid=ChIJhY6mUC5p6oARGdktWEoT1tU,high,exact_phone_match|website_domain_match|strong_name_similarity|city_match|state_match|address_proximity_strong|score=123|margin=19|source=find_place,"ChIJhY6mUC5p6oARGdktWEoT1tU,ChIJ0-FcDOlD6oARxt10SY9k3AQ",
tulare,,Hard Focus Firearm Training,Matthew Haywood,,209-564-0332,https://www.hardfocustraining.com,unclear,,CA,,,150,,"Matthew Haywood operates Hard Focus Firearm Training with a focus on defensive shooting techniques that exceed minimum CCW standards. The company holds CCW certification approval across seven Central Valley counties: Merced, Madera, Fresno, Tulare, San Benito, Tuolumne, and Stanislaus. Hard Focus offers 16-hour initial CCW courses and 8-hour renewal courses priced at $150, with renewal training structured as five hours of classroom instruction covering current legal aspects and concealed carry methodologies, plus three hours of live-fire range work. All shooting drills are conducted from concealment using holsters, and students must qualify with each firearm listed on their permit, with the option to qualify up to three firearms per session. The renewal course requires 150 rounds of quality ammunition and mandates specific equipment standards including quality holsters that cover the trigger guard, with prohibited equipment clearly outlined (no Serpa-style holsters, clip draws, or nylon holsters). Hard Focus also provides Utah Non-Resident CCW training and private instruction options. The company partners with Firearms Legal Protection, offering students access to discounted legal defense coverage for self-defense incidents.",success,medium,"Found clear pricing for 8hr renewal ($150) and good vendor description. However, no pricing found for 16hr initial course despite it being offered, no address listed, and booking process unclear - mentions calendar but not accessible.; description_regenerated_2026-07; facts: Instructor Matthew Haywood; CCW certification approved in Merced, Madera, Fresno, Tulare, San Benito, Tuolumne, and Stanislaus Counties; 8-hour renewal course priced at $150; 16-hour initial CCW course offered; Renewal course: 5 hours classroom, 3 hours range time; All drills conducted from holster, from concealment; Students qualify with each firearm on permit, up to 3 firearms per course; Requires 150 rounds quality ammunition",,tulare/hardfocustraining-com/instructor_1.jpg|tulare/hardfocustraining-com/instructor_2.jpg|tulare/hardfocustraining-com/instructor_3.jpg,,2026-07-01T23:16:32+00:00,,,none,no_candidates,,ZERO_RESULTS
tulare,,Next Step Training,Jeff Watkins,,559-707-3250,https://www.nextsteptraining4me.com,direct_booking,,CA,,150,75,,"Next Step Training LLC is led by instructors Jeff and Marni Watkins, combining law enforcement and educational backgrounds to provide comprehensive firearms training. They offer CCW courses that satisfy SB-2 requirements for multiple California agencies including Fresno County Sheriff, Kings County Sheriff, Tulare County Sheriff, Hanford PD, and Lemoore PD, with a bonus non-resident Arizona permit option. The company provides both public and private training options in handgun, rifle, and shotgun disciplines, emphasizing safety and personalized instruction to build confidence and competence.",success,medium,"Clear pricing for full 16hr course and renewal found, but no breakdown of individual day pricing. Booking capability is clear. Description well-supported by website content about instructors and services.",tulare/nextsteptraining4me-com/logo.png,,tulare/nextsteptraining4me-com/training_1.jpg,2026-04-13T04:37:12+00:00,,,none,phone_conflict|website_domain_conflict|weak_name_overlap|state_match|score=-11|margin=0|source=find_place,"ChIJgbuz9zx33IARQNbqIyclxko,ChIJTxz1Gposw4ARfLMN2A3btHM,ChIJz64k1KeAj4AR221GDPmaSvg",
tulare,,Powers Firearms Training,Craig Powers; Brent Hughes; Leslie Lee,info@kernccw.com,661-871-7273,https://powersfirearmstraining.com,direct_booking,Bakersfield,CA,,,,,"Powers Firearms Training is a family-owned operation serving Kern County for over 50 years, run by Craig and Becky Powers alongside instructors Brent Hughes and Leslie Lee. Based in Bakersfield at 20238 Woody Rd, the company extends its reach into Inyo and Tulare counties. Their course catalog includes CCW certifications, Ladies/Co-Ed Beginning and Intermediate Handgun classes, Defensive Firearms training, and Security Officer Firearms qualifications. Beyond standard offerings, they customize individual and group instruction to meet specific student needs. The business provides flexibility through online training courses that students can complete at their own pace, followed by in-person range qualification sessions. Multi-state permit options come at no additional charge for those seeking reciprocity beyond California. The five-decade presence in the community reflects continuity in firearms education, with the Powers family maintaining operations across Central California's eastern counties. Students can book directly through the company's website or contact the team at 661-871-7273.",success,medium,"Clear course offerings and vendor background found, with direct enrollment capability evident from website structure. However, no pricing information was visible in the provided content despite comprehensive course descriptions.; description_regenerated_2026-07; facts: Family-owned business serving Kern County for over 50 years; Operated by Craig and Becky Powers; Instructors: Craig Powers, Brent Hughes, Leslie Lee; Located at 20238 Woody Rd, Bakersfield, CA 93308; Serves Kern, Inyo, and Tulare counties; Phone: 661-871-7273; Offers CCW, Ladies/Co-Ed Beginning/Intermediate Handgun, Defensive Firearms, Security Officer Firearms courses; Customized individual or group instruction available",,,,2026-07-01T23:16:32+00:00,ChIJJY57nbBu6oARDFKJf2d2fao,https://search.google.com/local/reviews?placeid=ChIJJY57nbBu6oARDFKJf2d2fao,high,exact_phone_match|website_domain_match|strong_name_similarity|city_match|state_match|score=111|margin=999|source=find_place,ChIJJY57nbBu6oARDFKJf2d2fao,
tulare,,Tactical 360 Firearms Training,Chris Martinez,Tactical360tranining@gmail.com,661-497-3089,https://www.tactical360.net,inquiry_only,,CA,,,,,"Tactical 360 provides California Department of Justice-certified firearms instruction throughout Kern County, led by Chris Martinez who holds credentials as a USCCA Law Enforcement Instructor, DOJ Instructor, and Chief Range Safety Officer with over 30 years of training experience. The Bakersfield-based company serves law enforcement officers, military personnel, and private citizens through both in-person and online course formats. Martinez offers 16-hour initial CCW certification courses for Kern County, California, Utah, and Arizona permits, along with Kern County Sheriff's Department-approved 8-hour renewal training. The curriculum extends beyond basic permit requirements to include USCCA courses in pistol, rifle, and shotgun fundamentals, defensive shooting, and home protection tactics. Tactical 360 also provides Bureau of Security and Investigative Services (BSIS) Guard Card certification and renewal, exposed firearms permit courses, and the 12-hour BSIS Course of Fire required for armed security licensing. Law enforcement-specific offerings include specialized training in Taser deployment, baton techniques, and OC pepper spray application. Martinez structures instruction around simulated lethal encounter scenarios, emphasizing defensive tactics and stress-response skill development beyond what typical carry permit courses require. All training sessions require a $15 non-refundable deposit, with one-on-one instruction available at $100 per hour for students seeking individualized attention on specific tactical topics or shooting fundamentals.",success,medium,"Clear vendor description and course offerings found, but no specific pricing for CCW courses listed. Booking appears to require inquiry/RSVP. Only general pricing mentioned is $100/hour for one-on-one training and $15 non-refundable deposit.; description_regenerated_2026-07; facts: Chris Martinez operates from Bakersfield in Kern County; Over 30 years of instructor experience; USCCA Law Enforcement Instructor certification; California Department of Justice (DOJ) Instructor certification; Chief Range Safety Officer credential; BSIS Guard Card Certification provider; Serves law enforcement officers, military personnel, and private citizens; 16-hour initial CCW for Kern County, California, Utah, and Arizona",tulare/tactical360-net/logo.png,tulare/tactical360-net/instructor_1.jpg|tulare/tactical360-net/instructor_2.png,tulare/tactical360-net/training_1.png|tulare/tactical360-net/training_3.png,2026-07-01T23:16:32+00:00,,,none,no_candidates,,ZERO_RESULTS
